Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	angiogenesis involved in wound healing (GO:0060055)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	ITGB3
GO_Biological_Process_2021	rDNA heterochromatin assembly (GO:0000183)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	H3C13
GO_Biological_Process_2021	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel (GO:1902514)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	CACNA2D1
GO_Biological_Process_2021	B cell mediated immunity (GO:0019724)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	CD19
GO_Biological_Process_2021	regulation of cardiac muscle cell apoptotic process (GO:0010665)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	CAMK2A
GO_Biological_Process_2021	calcineurin-NFAT signaling cascade (GO:0033173)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	NFATC1
GO_Biological_Process_2021	regulation of coagulation (GO:0050818)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	F2R
GO_Biological_Process_2021	cell-cell junction maintenance (GO:0045217)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	F2R
GO_Biological_Process_2021	cellular response to increased oxygen levels (GO:0036295)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	FOXO1
GO_Biological_Process_2021	regulation of lipid kinase activity (GO:0043550)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	PIK3R1
GO_Biological_Process_2021	regulation of mitochondrial depolarization (GO:0051900)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	BCL2
GO_Biological_Process_2021	PERK-mediated unfolded protein response (GO:0036499)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	CCL2
GO_Biological_Process_2021	positive regulation of actin nucleation (GO:0051127)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	WASF1
GO_Biological_Process_2021	erythrocyte development (GO:0048821)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	NCKAP1L
GO_Biological_Process_2021	regulation of toll-like receptor 9 signaling pathway (GO:0034163)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	RSAD2
GO_Biological_Process_2021	response to corticosteroid (GO:0031960)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	IL6
GO_Biological_Process_2021	insulin-like growth factor receptor signaling pathway (GO:0048009)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	PIK3R1
GO_Biological_Process_2021	intestinal lipid absorption (GO:0098856)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	CD36
GO_Biological_Process_2021	isotype switching (GO:0045190)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	CD40LG
GO_Biological_Process_2021	positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	IL6
GO_Biological_Process_2021	lipoprotein localization (GO:0044872)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	CD36
GO_Biological_Process_2021	T cell homeostasis (GO:0043029)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	NCKAP1L
GO_Biological_Process_2021	metanephric mesenchyme development (GO:0072075)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	PKD2
GO_Biological_Process_2021	mitochondrion morphogenesis (GO:0070584)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	WASF1
GO_Biological_Process_2021	protein kinase C-activating G protein-coupled receptor signaling pathway (GO:0007205)	1/11	7.129697e-02	1.415593e-01	0	0	1.492932e+01	3.942687e+01	F2R
GO_Biological_Process_2021	negative regulation of DNA-binding transcription factor activity (GO:0043433)	3/143	7.147792e-02	1.417316e-01	0	0	3.226718e+00	8.513264e+00	NLRP12;NLRP3;PKD2
GO_Biological_Process_2021	positive regulation of cell death (GO:0010942)	2/66	7.241068e-02	1.433922e-01	0	0	4.687973e+00	1.230781e+01	CD36;GRIN2B
GO_Biological_Process_2021	regulation of viral genome replication (GO:0045069)	2/67	7.432147e-02	1.469827e-01	0	0	4.615618e+00	1.199763e+01	RSAD2;CCL5
GO_Biological_Process_2021	positive regulation of protein localization to nucleus (GO:1900182)	2/68	7.624836e-02	1.484372e-01	0	0	4.545455e+00	1.169891e+01	HCLS1;PIK3R1
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	3/148	7.745533e-02	1.484372e-01	0	0	3.114662e+00	7.967473e+00	BCL2;HCLS1;PIK3R1
GO_Biological_Process_2021	negative regulation of cardiac muscle hypertrophy (GO:0010614)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	FOXO1
GO_Biological_Process_2021	negative regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902548)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	IL12B
GO_Biological_Process_2021	regulation of astrocyte differentiation (GO:0048710)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	IL6
GO_Biological_Process_2021	regulation of B cell apoptotic process (GO:0002902)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	BTK
GO_Biological_Process_2021	negative regulation of heart contraction (GO:0045822)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	PIK3CG
GO_Biological_Process_2021	negative regulation of leukocyte apoptotic process (GO:2000107)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	HCLS1
GO_Biological_Process_2021	calcineurin-mediated signaling (GO:0097720)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	NFATC1
GO_Biological_Process_2021	negative regulation of microtubule polymerization (GO:0031115)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	TUBB4A
GO_Biological_Process_2021	negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	IL6
GO_Biological_Process_2021	negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	PKD2
GO_Biological_Process_2021	cellular response to fluid shear stress (GO:0071498)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	PKD2
GO_Biological_Process_2021	cellular response to growth hormone stimulus (GO:0071378)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	PIK3R1
GO_Biological_Process_2021	negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	PKD2
GO_Biological_Process_2021	regulation of hemopoiesis (GO:1903706)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	CSF2
GO_Biological_Process_2021	regulation of muscle system process (GO:0090257)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	MYL9
GO_Biological_Process_2021	regulation of natural killer cell activation (GO:0032814)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	IL12B
GO_Biological_Process_2021	regulation of sensory perception (GO:0051931)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	F2R
GO_Biological_Process_2021	positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	PIK3R1
GO_Biological_Process_2021	positive regulation of leukocyte proliferation (GO:0070665)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	IL12B
GO_Biological_Process_2021	inorganic ion transmembrane transport (GO:0098660)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	PKD2
GO_Biological_Process_2021	sensory perception of taste (GO:0050909)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	CD36
GO_Biological_Process_2021	positive regulation of neuroinflammatory response (GO:0150078)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	IL6
GO_Biological_Process_2021	mitochondrial genome maintenance (GO:0000002)	1/12	7.752269e-02	1.484372e-01	0	0	1.357143e+01	3.470465e+01	AKT3
GO_Biological_Process_2021	axonogenesis (GO:0007409)	4/240	7.809825e-02	1.493493e-01	0	0	2.559322e+00	6.525728e+00	KIF5C;KIF5A;PRKCQ;PIK3R1
GO_Biological_Process_2021	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	3/149	7.867653e-02	1.500737e-01	0	0	3.093172e+00	7.864112e+00	TUBA1A;TUBB4A;FBXL7
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	3/149	7.867653e-02	1.500737e-01	0	0	3.093172e+00	7.864112e+00	CCL5;F2R;CCL2
GO_Biological_Process_2021	negative regulation of viral process (GO:0048525)	2/70	8.014927e-02	1.523038e-01	0	0	4.411319e+00	1.113357e+01	RSAD2;CCL5
GO_Biological_Process_2021	defense response to Gram-positive bacterium (GO:0050830)	2/70	8.014927e-02	1.523038e-01	0	0	4.411319e+00	1.113357e+01	IL6;LBP
GO_Biological_Process_2021	positive regulation of cell-substrate adhesion (GO:0010811)	2/70	8.014927e-02	1.523038e-01	0	0	4.411319e+00	1.113357e+01	CD36;CD3E
GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	2/71	8.212270e-02	1.536330e-01	0	0	4.347167e+00	1.086592e+01	PIK3R1;PIK3CG
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	2/71	8.212270e-02	1.536330e-01	0	0	4.347167e+00	1.086592e+01	CSF2;LEF1
GO_Biological_Process_2021	negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	RUNX3
GO_Biological_Process_2021	negative regulation of cellular senescence (GO:2000773)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	AKT3
GO_Biological_Process_2021	regulation of antigen receptor-mediated signaling pathway (GO:0050854)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	CD19
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	BCL2
GO_Biological_Process_2021	negative regulation of macrophage derived foam cell differentiation (GO:0010745)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	ITGB3
GO_Biological_Process_2021	regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	TLR4
GO_Biological_Process_2021	cell part morphogenesis (GO:0032990)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	WASF1
GO_Biological_Process_2021	regulation of interleukin-5 production (GO:0032674)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	LEF1
GO_Biological_Process_2021	regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	IL6
GO_Biological_Process_2021	regulation of membrane repolarization (GO:0060306)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	CACNA2D1
GO_Biological_Process_2021	cytoplasmic sequestering of protein (GO:0051220)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	PKD2
GO_Biological_Process_2021	detection of calcium ion (GO:0005513)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	CASR
GO_Biological_Process_2021	regulation of receptor signaling pathway via STAT (GO:1904892)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	IL6
GO_Biological_Process_2021	positive regulation of calcium ion import (GO:0090280)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	CCL2
GO_Biological_Process_2021	positive regulation of calcium ion-dependent exocytosis (GO:0045956)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	CACNA1G
GO_Biological_Process_2021	response to iron ion (GO:0010039)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	BCL2
GO_Biological_Process_2021	response to nitric oxide (GO:0071731)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	FOXO1
GO_Biological_Process_2021	response to UV-B (GO:0010224)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	IL12B
GO_Biological_Process_2021	homeostasis of number of cells (GO:0048872)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	F2R
GO_Biological_Process_2021	spinal cord development (GO:0021510)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	PKD2
GO_Biological_Process_2021	macrophage activation involved in immune response (GO:0002281)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	LBP
GO_Biological_Process_2021	mature B cell differentiation involved in immune response (GO:0002313)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	IL6
GO_Biological_Process_2021	positive regulation of transporter activity (GO:0032411)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	TRPC6
GO_Biological_Process_2021	positive regulation of vascular endothelial cell proliferation (GO:1905564)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	AKT3
GO_Biological_Process_2021	pre-mRNA cleavage required for polyadenylation (GO:0098789)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	CPSF4L
GO_Biological_Process_2021	negative regulation by host of viral transcription (GO:0043922)	1/13	8.370699e-02	1.536330e-01	0	0	1.243985e+01	3.085621e+01	CCL5
GO_Biological_Process_2021	cell junction organization (GO:0034330)	2/72	8.411107e-02	1.539990e-01	0	0	4.284848e+00	1.060764e+01	SLC8A3;FLNC
GO_Biological_Process_2021	positive regulation of protein secretion (GO:0050714)	2/72	8.411107e-02	1.539990e-01	0	0	4.284848e+00	1.060764e+01	TLR4;MYH10
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	3/154	8.490811e-02	1.552694e-01	0	0	2.989990e+00	7.373871e+00	ITGB3;CCL5;IL12B
GO_Biological_Process_2021	regulation of actin filament polymerization (GO:0030833)	2/73	8.611409e-02	1.568315e-01	0	0	4.224285e+00	1.035829e+01	HCLS1;NCKAP1L
GO_Biological_Process_2021	chromatin assembly (GO:0031497)	2/73	8.611409e-02	1.568315e-01	0	0	4.224285e+00	1.035829e+01	H3C13;H2BC3
GO_Biological_Process_2021	insulin receptor signaling pathway (GO:0008286)	2/73	8.611409e-02	1.568315e-01	0	0	4.224285e+00	1.035829e+01	PIK3R1;FOXO1
GO_Biological_Process_2021	cellular response to interleukin-1 (GO:0071347)	3/155	8.617916e-02	1.568315e-01	0	0	2.970169e+00	7.280854e+00	IL1R1;CCL5;CCL2
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	3/156	8.745833e-02	1.589007e-01	0	0	2.950606e+00	7.189426e+00	AKT3;CAMK2A;PRKCQ
GO_Biological_Process_2021	regulation of peptide hormone secretion (GO:0090276)	2/74	8.813147e-02	1.589007e-01	0	0	4.165404e+00	1.011746e+01	IL6;CCL5
GO_Biological_Process_2021	regulation of stress fiber assembly (GO:0051492)	2/74	8.813147e-02	1.589007e-01	0	0	4.165404e+00	1.011746e+01	LPAR1;PIK3R1
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen (GO:0002483)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	HLA-DRA
GO_Biological_Process_2021	antiviral innate immune response (GO:0140374)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	CXCL10
GO_Biological_Process_2021	aorta development (GO:0035904)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	PKD2
GO_Biological_Process_2021	negative regulation of interleukin-12 production (GO:0032695)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	MEFV
GO_Biological_Process_2021	cell junction maintenance (GO:0034331)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	F2R
GO_Biological_Process_2021	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	CD36
GO_Biological_Process_2021	cGMP-mediated signaling (GO:0019934)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	CD36
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	BCL2
GO_Biological_Process_2021	cytoplasmic sequestering of transcription factor (GO:0042994)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	PKD2
GO_Biological_Process_2021	nucleoside phosphate catabolic process (GO:1901292)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	ENTPD1
GO_Biological_Process_2021	regulation of sensory perception of pain (GO:0051930)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	F2R
GO_Biological_Process_2021	positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	IL12B
GO_Biological_Process_2021	positive regulation of macrophage chemotaxis (GO:0010759)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	CCL5
GO_Biological_Process_2021	intestinal absorption (GO:0050892)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	CD36
GO_Biological_Process_2021	secondary palate development (GO:0062009)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	LEF1
GO_Biological_Process_2021	positive regulation of regulatory T cell differentiation (GO:0045591)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	HLA-DRA
GO_Biological_Process_2021	positive regulation of T cell chemotaxis (GO:0010820)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	CCL5
GO_Biological_Process_2021	positive regulation of T-helper cell differentiation (GO:0045624)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	NLRP3
GO_Biological_Process_2021	positive regulation of transmembrane transport (GO:0034764)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	P2RX7
GO_Biological_Process_2021	mRNA cleavage involved in mRNA processing (GO:0098787)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	CPSF4L
GO_Biological_Process_2021	myeloid dendritic cell activation (GO:0001773)	1/14	8.985014e-02	1.589007e-01	0	0	1.148236e+01	2.766803e+01	CSF2
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	4/253	9.055713e-02	1.599630e-01	0	0	2.424096e+00	5.822132e+00	P2RX7;ITGB3;CCL5;NCKAP1L
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition (GO:0010717)	2/76	9.220823e-02	1.624981e-01	0	0	4.052416e+00	9.659768e+00	IL6;LEF1
GO_Biological_Process_2021	positive regulation of growth (GO:0045927)	2/76	9.220823e-02	1.624981e-01	0	0	4.052416e+00	9.659768e+00	H3-5;BCL2
GO_Biological_Process_2021	positive regulation of endothelial cell proliferation (GO:0001938)	2/77	9.426706e-02	1.656059e-01	0	0	3.998182e+00	9.442200e+00	ITGB3;AKT3
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	4/258	9.558916e-02	1.656059e-01	0	0	2.375772e+00	5.577591e+00	IL6;CSF2;LEF1;CD36
GO_Biological_Process_2021	cellular response to ATP (GO:0071318)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	P2RX7
GO_Biological_Process_2021	regulation of extracellular matrix disassembly (GO:0010715)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	IL6
GO_Biological_Process_2021	regulation of integrin activation (GO:0033623)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	SELP
GO_Biological_Process_2021	nucleobase-containing small molecule catabolic process (GO:0034656)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	ENTPD1
GO_Biological_Process_2021	regulation of microglial cell activation (GO:1903978)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	IL6
GO_Biological_Process_2021	engulfment of apoptotic cell (GO:0043652)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	RHOH
GO_Biological_Process_2021	positive regulation of acute inflammatory response (GO:0002675)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	IL6
GO_Biological_Process_2021	positive regulation of cell killing (GO:0031343)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	FCER2
GO_Biological_Process_2021	response to ethanol (GO:0045471)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	GRIN2B
GO_Biological_Process_2021	integrated stress response signaling (GO:0140467)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	CCL2
GO_Biological_Process_2021	positive regulation of natural killer cell activation (GO:0032816)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	IL12B
GO_Biological_Process_2021	positive regulation of osteoclast differentiation (GO:0045672)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	IL12B
GO_Biological_Process_2021	macrophage differentiation (GO:0030225)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	CSF2
GO_Biological_Process_2021	T cell proliferation (GO:0042098)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	PIK3CG
GO_Biological_Process_2021	positive regulation of sprouting angiogenesis (GO:1903672)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	ITGA5
GO_Biological_Process_2021	vitamin D metabolic process (GO:0042359)	1/15	9.595240e-02	1.656059e-01	0	0	1.066165e+01	2.498988e+01	CYP1A1
GO_Biological_Process_2021	negative regulation of blood vessel morphogenesis (GO:2000181)	2/78	9.633915e-02	1.660830e-01	0	0	3.945375e+00	9.231706e+00	CXCL10;FASLG
GO_Biological_Process_2021	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	2/79	9.842425e-02	1.694834e-01	0	0	3.893939e+00	9.027974e+00	NLRP12;NLRP3
GO_Biological_Process_2021	regulation of fat cell differentiation (GO:0045598)	2/80	1.005221e-01	1.723133e-01	0	0	3.843823e+00	8.830713e+00	IL6;FOXO1
GO_Biological_Process_2021	regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	IL12B
GO_Biological_Process_2021	regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	IL12B
GO_Biological_Process_2021	neural tube development (GO:0021915)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	PKD2
GO_Biological_Process_2021	regulation of interleukin-13 production (GO:0032656)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	LEF1
GO_Biological_Process_2021	neutrophil activation (GO:0042119)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	CCL5
GO_Biological_Process_2021	nucleoside diphosphate metabolic process (GO:0009132)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	ENTPD1
GO_Biological_Process_2021	regulation of neurotransmitter transport (GO:0051588)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	CAMK2A
GO_Biological_Process_2021	positive regulation by host of viral transcription (GO:0043923)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	LEF1
GO_Biological_Process_2021	positive regulation of alpha-beta T cell proliferation (GO:0046641)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	IL12B
GO_Biological_Process_2021	regulation of Rac protein signal transduction (GO:0035020)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	PIK3CG
GO_Biological_Process_2021	positive regulation of collagen biosynthetic process (GO:0032967)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	F2R
GO_Biological_Process_2021	retrograde axonal transport (GO:0008090)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	KIF5A
GO_Biological_Process_2021	male meiosis I (GO:0007141)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	CCNA1
GO_Biological_Process_2021	mesenchyme development (GO:0060485)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	PKD2
GO_Biological_Process_2021	positive regulation of vasoconstriction (GO:0045907)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	F2R
GO_Biological_Process_2021	motor neuron axon guidance (GO:0008045)	1/16	1.020141e-01	1.723133e-01	0	0	9.950376e+00	2.271317e+01	RHOH
GO_Biological_Process_2021	regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	2/82	1.047549e-01	1.764248e-01	0	0	3.747348e+00	8.454512e+00	CCNA1;PKD2
GO_Biological_Process_2021	regulation of G protein-coupled receptor signaling pathway (GO:0008277)	2/82	1.047549e-01	1.764248e-01	0	0	3.747348e+00	8.454512e+00	CCL5;CAMK2A
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	3/169	1.047999e-01	1.764248e-01	0	0	2.717741e+00	6.130416e+00	AKT3;CAMK2A;PRKCQ
GO_Biological_Process_2021	positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	2/83	1.068894e-01	1.784778e-01	0	0	3.700898e+00	8.275061e+00	P2RX7;PIK3R1
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	4/269	1.071124e-01	1.784778e-01	0	0	2.275878e+00	5.084030e+00	CCL5;LEF1;F2R;NCKAP1L
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	3/171	1.075805e-01	1.784778e-01	0	0	2.685115e+00	5.986505e+00	F2R;LPAR1;FASLG
GO_Biological_Process_2021	negative regulation of cell aging (GO:0090344)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	AKT3
GO_Biological_Process_2021	pulmonary valve morphogenesis (GO:0003184)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	NFATC1
GO_Biological_Process_2021	regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)	1/17	1.080354e-01	1.784778e-01	0	0	9.328008e+00	2.075758e+01	WASF1
