Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__regulation of cytokine production (GO:0001817),0.23154839350889705,1.2121818685230792,0.24175824175824176,1.0,1.0,30/36,64.33%,CIDEA;LEP;CD28;PTPRC;CLEC6A;CCN4;CLEC9A;CCR7;CCR2;IFNG;IL26;GPNMB;ACKR1;IL10;ITK;C1QTNF3;CRTAM;FCGR2B;IL6;PIK3CG;MOG;IL33;SRGN;SYT11;LURAP1;HTR2B;SNAI2;TNFSF4;IL12B;TRIL
prerank,GO_Biological_Process_2021__positive regulation of cell growth (GO:0030307),0.3061097237948123,1.2098736132935743,0.2727272727272727,1.0,1.0,5/16,13.67%,LGI1;IGF1;IL2;SFRP1;SYT4
prerank,GO_Biological_Process_2021__positive regulation of protein phosphorylation (GO:0001934),0.18311054673687546,1.208597044758832,0.25,1.0,1.0,39/82,39.05%,TCL1A;ADIPOQ;IGF1;CCL19;FGF10;FGF7;MUSK;ADCYAP1;FGF19;GDF6;LEFTY2;RSPO1;FGF16;LEP;IRGM;FGF5;NOS1;PTPRC;SFRP2;FPR2;DDR2;CLEC6A;CCL21;GATA1;TGFB3;CCR7;THBS4;IFNG;HGF;TMEM119;CALCR;GPNMB;INHBA;BMP5;GDF5;RASSF2;RELN;ODAM;GHR
prerank,GO_Biological_Process_2021__peptidyl-tyrosine modification (GO:0018212),-0.23643528341921793,-1.2057481785108304,0.19230769230769232,0.5136858604190728,1.0,15/15,76.49%,FGFR1;ZAP70;BLK;NTRK1;PDGFRB;TEK;CSF1R;PDGFRA;KIT;BTK;RELN;FLT3;EPHA3;EFEMP1;DDR2
prerank,"GO_Biological_Process_2021__G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",0.2701744651305029,1.1972141046867724,0.24390243902439024,1.0,1.0,17/23,53.29%,CHRM2;AGTR2;NPY;XCR1;HTR2A;ADRB3;HRH2;MC2R;CNR1;CNR2;CCR1;HTR7;OPRM1;MC5R;CCL2;SSTR4;MTNR1B
prerank,GO_Biological_Process_2021__positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),-0.20279850109824268,-1.1937358202264396,0.36363636363636365,0.536197720181896,1.0,25/31,53.71%,PIK3R1;TREM2;FGFR1;NTRK3;FN1;WNT16;NTF3;ROR1;HCLS1;NTRK1;CCL5;TGFB2;PDGFRB;F2R;FGF2;PDGFC;ROR2;TEK;PIK3R5;SELP;PDGFRA;KIT;GH1;OSM;PIK3CG
prerank,KEGG_2021_Human__Nicotine addiction,0.3017232870592561,1.1916278046869497,0.24390243902439024,1.0,1.0,7/18,18.83%,GRIA1;GABRG2;CHRNA6;SLC17A6;GABRA1;GABRP;GABRA5
prerank,GO_Biological_Process_2021__calcium ion transmembrane import into cytosol (GO:0097553),0.29970073064742986,1.1911294891591382,0.3026315789473684,1.0,1.0,14/15,65.36%,CCL19;HTR2A;PTPRC;SLC8A1;CCL21;CCR7;RYR3;CACNA2D1;SLC24A2;PKD2;FGF2;HTR2B;F2R;GRIN2B
prerank,KEGG_2021_Human__Hippo signaling pathway,-0.18344981991857934,-1.1889885877096484,0.1875,0.5396612220205688,1.0,27/28,76.74%,CTNNA2;LEF1;FZD7;BMP8A;WNT16;GLI2;BMPR1B;WNT5A;SOX2;PPP2R2B;TGFB2;SNAI2;NKD1;DLG2;CTNNA3;FRMD6;DCHS1;SERPINE1;WNT2;CCN2;RASSF2;GDF5;BMP5;TGFB3;CRB1;FAT4;WNT9B
prerank,GO_Biological_Process_2021__negative regulation of inflammatory response (GO:0050728),0.1943164705751955,1.1880560303664547,0.26881720430107525,1.0,1.0,34/58,48.01%,GPR15;ADIPOQ;IAPP;IGF1;MC4R;VIP;ADCYAP1;CRHR1;GLP2R;ADRB3;GCG;PTGIS;FPR2;HRH2;GHSR;ADCYAP1R1;LRFN5;MC2R;CALCR;GIP;IL10;DRD5;C1QTNF3;ADCY2;CD3G;CD200R1;CD163;TNFAIP6;HTR7;IL6;GHRL;ADCY5;GLP1R;MC5R
prerank,GO_Biological_Process_2021__T cell activation (GO:0042110),0.24837871285283766,1.1864803618089124,0.26506024096385544,1.0,1.0,22/28,58.51%,CCL19;IL2;LEP;CD28;PTPRC;CCL21;CCR7;CD1C;IRF4;CD8A;ITK;CD3G;CRTAM;LEPR;PIK3CG;CD2;CLEC7A;KIT;CD3E;CD8B;JAML;TREML2
prerank,GO_Biological_Process_2021__glycosaminoglycan biosynthetic process (GO:0006024),0.2639289342280021,1.1857093724290666,0.25925925925925924,1.0,1.0,14/21,47.98%,OGN;OMD;KERA;HAS1;VCAN;DCN;LUM;CHSY3;PRELP;ANGPT1;DSEL;CHST9;HAS2;HS3ST2
prerank,GO_Biological_Process_2021__positive regulation of DNA-binding transcription factor activity (GO:0051091),-0.1544023734514102,-1.1855873964019112,0.2857142857142857,0.5392632775572884,1.0,36/38,77.49%,ZIC2;CAMK1D;CAV1;PLPP3;PRKCQ;TLR4;ARID5B;SMO;ROR1;BEX1;CD200;CX3CR1;WNT5A;HCLS1;NTRK1;NODAL;ESR1;PRKD1;NLRP3;CD36;KIT;CLEC7A;BTK;CAMK2A;CD40LG;IL6;WNT2;RELN;IL10;ALK;AR;PRKCB;TNFSF18;MYOCD;DDR2;EPHA5
prerank,KEGG_2021_Human__Transcriptional misregulation in cancer,-0.15809917921508887,-1.1848955365136935,0.2,0.535129803519293,1.0,27/32,62.82%,H3C13;H3C7;FOXO1;TSPAN7;IL2RB;CSF2;H3-5;FEV;WNT16;PLAT;CDK14;NTRK1;CCNA1;MITF;FLI1;CEBPE;ERG;GRIA3;PTCRA;CD86;CSF1R;RUNX1T1;MEF2C;IL6;ZEB1;RXRG;MPO
prerank,KEGG_2021_Human__Vascular smooth muscle contraction,0.23255989450024184,1.1839642237646133,0.24719101123595505,1.0,1.0,26/28,71.30%,MYLK;MYH11;AGTR1;PRKCB;KCNMB2;ACTG2;CALD1;ADCY2;IRAG1;PLA2G2A;EDNRA;AVPR1A;GUCY1A1;ADCY5;ACTA2;PLA2G2D;KCNMB1;PRKG1;PLA2G2C;CALCRL;ADRA1D;ADRA1A;MYH10;PLA2G5;GUCY1A2;MYL9
prerank,GO_Biological_Process_2021__protein homooligomerization (GO:0051260),-0.2602236349687384,-1.1822429251100708,0.2,0.5350740588958491,1.0,8/15,18.53%,ATL1;ALOX5AP;AQP4;EHD3;SAMHD1;KCNJ12;RNF112;STEAP4
prerank,KEGG_2021_Human__Dopaminergic synapse,-0.18626376919190818,-1.179879690903422,0.21052631578947367,0.5344557284627564,1.0,20/23,63.25%,GNGT2;KCNJ5;KIF5C;MAPK10;CALY;PPP2R2B;AKT3;GRIN2B;GRIA3;GNG2;CACNA1B;GNB4;KIF5A;CAMK2A;GNG3;GNAO1;ADCY5;SLC18A2;GRIA2;DRD5
prerank,GO_Biological_Process_2021__neuron projection development (GO:0031175),0.21476182977072217,1.1634140183076138,0.25287356321839083,1.0,1.0,13/33,28.79%,LGI1;PLP1;NRK;MYOC;NPY;ADCYAP1;STMN4;ATCAY;SH3GL2;GPM6A;DCLK1;STMN2;NEFH
prerank,GO_Biological_Process_2021__regulation of insulin secretion (GO:0050796),0.2524913883387205,1.1620674199478886,0.3048780487804878,1.0,1.0,15/23,47.34%,SFRP1;G6PC2;SLC30A8;NEUROD1;GCG;FFAR1;EPHA5;IFNG;KCNB1;GIP;RFX6;IL6;GHRL;ADCY5;GLP1R
prerank,GO_Biological_Process_2021__negative regulation of cell growth (GO:0030308),0.28423699827925913,1.1603928884834531,0.323943661971831,1.0,1.0,9/17,34.76%,WT1;OSTN;AGTR2;SFRP1;SLIT3;SFRP2;SLIT2;INHBA;MYL2
prerank,KEGG_2021_Human__Alcoholism,-0.2182076030250817,-1.1591118013311974,0.25,0.5692730919858631,1.0,6/20,6.34%,H3C13;H3C7;H4C12;H2BC3;GNGT2;PKIA
prerank,GO_Biological_Process_2021__positive regulation of ion transport (GO:0043270),-0.21836172482044433,-1.1589060582599162,0.2857142857142857,0.5641712038717484,1.0,15/18,56.16%,TRPC6;GDNF;LILRA5;SCN3B;WNK3;CCL5;CHRNB2;P2RX7;CCL4;LILRA2;F2R;CAMK2A;SCN4B;FHL1;CCR1
prerank,GO_Biological_Process_2021__cellular response to lipid (GO:0071396),-0.11677863650972267,-1.158370903190986,0.1,0.5589013415158943,1.0,47/51,76.74%,PPBP;LILRB1;FZD7;PID1;CXCL6;TLR4;LBP;CD80;MGARP;CX3CR1;WNT5A;CXCL10;NUGGC;PDE4B;AXL;LILRB2;NR1H4;LY96;TNFSF4;ESR1;RET;CXCL9;NLRP3;CD86;SERPINE1;CCL2;CD180;MEF2C;PDCD1LG2;ADCY5;IL6;UCP1;TNIP3;ANKRD1;STAP1;RORB;ADCY2;WNT2;IL10;CRHBP;PF4V1;AR;EPHA3;ATP1A2;CCR5;BRINP3;WNT9B
prerank,GO_Biological_Process_2021__regulation of cation channel activity (GO:2001257),0.2410561961307259,1.1559142137996523,0.3176470588235294,1.0,1.0,25/29,65.36%,PIRT;GRIA1;GSG1L;NOS1;ANK2;KCNS2;JPH4;CRHBP;CACNG5;RELN;GRIA2;OPRM1;SHANK1;CAMK2A;NLGN1;MEF2C;NEFL;NETO1;SHISA9;GRIA3;KCNS1;DLG2;KCNE1;SHISA6;GRIN2B
prerank,"GO_Biological_Process_2021__positive regulation of transcription, DNA-templated (GO:0045893)",-0.06786439526341478,-1.1557751787257446,0.0,0.5599577762139338,1.0,118/130,79.39%,ZIC2;FOXH1;SOX11;FOXO1;PIK3R1;VENTX;MDFIC;RUNX3;LMX1A;EGR1;LEF1;LILRB1;GATA5;FZD7;SOST;HEYL;TAL1;NR2F1;IFNL1;POU3F1;MLLT11;PID1;ASXL3;MAFB;GDNF;LDB2;NPAS4;DAB2;SNAI1;TLR4;CAMK4;FOXP3;TBX21;CD80;CD4;GLI2;WAS;BEX1;BMPR1B;WNT5A;HCLS1;NFATC1;SOX2;CXCL10;IGF2;GAL;NR1H4;CAND2;LMO1;MITF;MLIP;F2R;ESR1;FGF2;HLF;IRX6;FLI1;PRKD1;CEBPE;ERG;RET;CD38;TFEC;FOXF1;NLRP3;PKD2;ZNF423;GLI1;CD86;ACTA2;IL33;SERPINE1;RFPL4A;MIXL1;EBF3;ZEB2;CCN1;MEF2C;TCF4;OSM;FHL5;IL6;TNIP3;RORB;RGMA;MEOX2;EGR2;GLI3;COL1A1;RFPL4AL1;RFX6;RXRG;WNT2;PEG3;BMP5;IRF4;IL10;INHBA;IL26;PGR;TCF21;HGF;PYHIN1;AR;EOMES;ZFPM2;TGFB3;GATA1;OSR1;HAND1;GALR1;MYOCD;HAND2;DCN;SFRP2;NKX6-3;NR4A3;NOS1
prerank,GO_Biological_Process_2021__heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157),0.2798344746967888,1.1553987163480317,0.3333333333333333,1.0,1.0,17/20,60.11%,IL1RAPL1;CADM3;HMCN1;FAT4;CRB1;TENM3;SELE;CD209;TENM2;CRTAM;NLGN1;SELP;PTPRD;DCHS1;ITGAL;JAML;CBLN1
prerank,GO_Biological_Process_2021__regulation of angiogenesis (GO:0045765),0.20189756471845358,1.1520966030234654,0.29473684210526313,1.0,1.0,24/48,37.81%,SFRP1;CXCL13;ADAM12;THBS1;FGF16;LEP;KRT1;CYP1B1;PTGIS;PROK2;SFRP2;DCN;PROK1;SMOC2;PRKCB;THBS4;CCR2;HSPB6;ISM1;SPARC;GPNMB;CCR3;THBS2;CNMD
prerank,GO_Biological_Process_2021__negative regulation of cellular process (GO:0048523),-0.07655420753392836,-1.1474703332841434,0.0,0.572234138114356,1.0,85/92,80.93%,SOX11;TDRD9;RUNX3;ITGA1;TREM2;LILRB1;APOBEC3H;NGF;SEMA5A;PTHLH;IFNL1;TENM1;SSTR3;IGFBP7;FOXP3;TNFRSF8;DUSP1;PKHD1;SPN;CRYAB;WNT16;DCSTAMP;SIRPG;PLXNC1;CD200;KANK2;CD33;NTRK1;AICDA;TGFBR3;HOPX;TGFB2;CCL23;GJA1;ATP8A2;ADRA1A;F2R;DLC1;FRZB;HTR2B;FGF2;PRKD1;BCL2;ROR2;ADORA3;ADAM22;PKD2;JAM2;SYT11;DACT3;DSCAM;RERG;SSTR4;CCN5;CCN1;ADAMTS1;OSM;PDPN;OPRM1;FHL1;IL6;FERMT2;FCGR2B;ANGPT1;RIPOR2;CCN2;BMP5;IL10;MYL2;INHBA;GPNMB;ASTL;AR;PODN;PLXNA4;FBLN1;TGFB3;SST;CCN4;SLIT2;MYOCD;SFRP2;NOS1;SLIT3;CYP1B1
prerank,GO_Biological_Process_2021__positive regulation of interleukin-1 beta production (GO:0032731),-0.2075157914506428,-1.1313639742162844,0.36363636363636365,0.6067876588021779,1.0,17/18,70.43%,EGR1;NLRP12;TLR4;LILRA5;WNT5A;P2RX7;LILRA2;GBP5;AZU1;NLRP3;CD36;CLEC7A;MNDA;IL6;PYHIN1;IFNG;TLR8
prerank,GO_Biological_Process_2021__antigen receptor-mediated signaling pathway (GO:0050851),-0.14838470825477573,-1.1288302178421459,0.3,0.6078632908662918,1.0,40/41,81.93%,PIK3R1;HLA-DPB1;ZAP70;RFTN1;HHLA2;PRKCQ;BLK;HLA-DRA;HLA-DPA1;CD4;WAS;HLA-DQA2;CD3D;LCP2;PDE4B;CD79B;CD19;HLA-DQA1;BCL2;CD38;FYB1;CD79A;CD3E;NCKAP1L;CTLA4;BTK;MEF2C;MNDA;MOG;IGLL5;CD3G;LAX1;ITK;PRKCB;THY1;PSMA8;MS4A1;PTPRC;THEMIS;CD28
prerank,GO_Biological_Process_2021__regulation of peptidyl-tyrosine phosphorylation (GO:0050730),0.24440670773384116,1.1284365088314943,0.32142857142857145,1.0,1.0,18/27,50.12%,IGF1;FGF10;SFRP1;FGF7;PTPRC;SFRP2;CLEC6A;GATA1;THBS4;HGF;RELN;GHR;ANGPT1;SAMSN1;IL6;OSM;GH1;IL22RA2
prerank,KEGG_2021_Human__Dilated cardiomyopathy,0.23397626778485223,1.123841176754303,0.30952380952380953,1.0,1.0,17/27,48.04%,DES;IGF1;PLN;SGCD;LAMA2;MYL3;SGCG;SLC8A1;ITGA4;TGFB3;MYL2;CACNG5;ACTC1;ADCY2;ITGA11;ADCY5;CACNA2D1
prerank,GO_Biological_Process_2021__monocyte chemotaxis (GO:0002548),0.2596752116282305,1.1213140259910188,0.35135135135135137,1.0,1.0,15/21,51.87%,CCL19;CCL14;S100A12;FOLR2;CCL17;CCL21;CCL13;CCL7;CCL11;CCL16;IL6;CCL25;CCL22;CCL2;CCL8
prerank,GO_Biological_Process_2021__cell morphogenesis involved in neuron differentiation (GO:0048667),-0.20600280621347428,-1.1154035162772291,0.2857142857142857,0.6398313227287286,1.0,17/18,71.27%,ATL1;CTNNA2;SDC2;MAP6;NTNG1;S100B;SLITRK1;SLITRK5;MAP1B;SLITRK2;CNTN4;SLITRK4;MEF2C;MAP1A;PLPPR4;ACTBL2;NEFH
prerank,KEGG_2021_Human__Melanogenesis,-0.2340103061533798,-1.109382193664391,0.36,0.649054675523761,1.0,15/15,76.74%,LEF1;FZD7;WNT16;WNT5A;EDNRB;MITF;KIT;TYRP1;CAMK2A;GNAO1;ADCY5;ADCY2;WNT2;PRKCB;WNT9B
prerank,KEGG_2021_Human__Graft-versus-host disease,-0.22074132993148077,-1.10534257926031,0.35,0.6522406812787939,1.0,11/15,43.42%,FASLG;HLA-DPB1;HLA-DRA;HLA-DPA1;CD80;HLA-DQA2;KIR2DL1;HLA-DOA;HLA-DQA1;KLRD1;CD86
prerank,KEGG_2021_Human__Purine metabolism,-0.2195666248228085,-1.1042153480010928,0.3157894736842105,0.648047705470573,1.0,14/16,61.92%,PDE6B;GUCY1B1;PDE7B;PDE4B;PDE6G;GUCY1A2;ENTPD1;ADA2;ALLC;PDE3A;ADCY5;GUCY1A1;ADCY2;PDE1A
prerank,KEGG_2021_Human__Viral protein interaction with cytokine and cytokine receptor,0.18536286499453153,1.1041401632375034,0.35555555555555557,1.0,1.0,28/45,51.87%,CCR8;CCR4;CCL19;IL2;CXCL13;CCL14;XCR1;IL2RA;CCL17;CCL21;CCR5;CCL13;CCR7;CCL7;CCR2;PF4V1;CCL11;IL10;CXCL12;CCR3;CCL16;CCR1;IL6;CCL25;CCL22;CCL2;CXCR2;CCL8
prerank,KEGG_2021_Human__JAK-STAT signaling pathway,-0.1643692607686246,-1.1032857916159426,0.5,0.6439338424134506,1.0,28/36,55.61%,PIK3R1;IL2RB;IL21;TSLP;CSF2;IFNL1;IL24;THPO;IL10RA;AKT3;PDGFRB;CSF2RA;IL21R;IL12B;BCL2;IL13;GFAP;CSF2RB;PDGFRA;PRL;IL22RA2;GH1;OSM;IL5RA;CRLF2;FHL1;LEPR;IL6
prerank,GO_Biological_Process_2021__T cell receptor signaling pathway (GO:0050852),-0.17148886687952014,-1.1012648357062242,0.3125,0.6426208931933443,1.0,14/27,27.22%,PIK3R1;HLA-DPB1;ZAP70;RFTN1;HHLA2;PRKCQ;HLA-DRA;HLA-DPA1;CD4;WAS;HLA-DQA2;CD3D;LCP2;PDE4B
prerank,KEGG_2021_Human__Circadian entrainment,0.22490014111348594,1.1009218832912349,0.3448275862068966,1.0,1.0,20/26,59.35%,GNG8;GRIA1;ADCYAP1;NOS1;PRKCB;RYR3;ADCYAP1R1;ADCY2;GRIA2;GUCY1A1;ADCY5;GNAO1;GNG3;CAMK2A;GNB4;MTNR1B;PRKG1;GNG2;GRIA3;CACNA1G
prerank,GO_Biological_Process_2021__anterograde trans-synaptic signaling (GO:0098916),0.16243686120855844,1.1008339346213774,0.32989690721649484,1.0,1.0,25/71,28.73%,CHRM2;PENK;PLP1;SCN2B;GRIA1;NPY;KCNA1;GABRG2;GLRA1;CHRNA6;HTR2A;GABRA1;GABRP;SLC18A3;NLGN4X;GABRA5;SYT10;HCRTR1;GLRA3;NRXN1;SST;HRH2;CHRNA1;KCND2;CHRNA3
prerank,GO_Biological_Process_2021__negative regulation of growth (GO:0045926),0.2765058433127018,1.0990322301468232,0.3611111111111111,1.0,1.0,8/15,34.76%,WT1;AGTR2;SFRP1;SLIT3;SFRP2;SLIT2;INHBA;MYL2
prerank,GO_Biological_Process_2021__cellular metal ion homeostasis (GO:0006875),0.23639169304276655,1.0925879924464932,0.35526315789473684,1.0,1.0,14/27,36.81%,CCL19;CCL14;ATP1A4;HTR2A;TRDN;ANK2;SLC8A1;ATP1A2;CCL13;CCL7;CCR2;CCL11;CXCL12;DRD5
prerank,KEGG_2021_Human__Apelin signaling pathway,0.22951728207183608,1.091970546869827,0.4090909090909091,1.0,1.0,21/28,57.54%,GNG8;MYLK;NOS1;MYL3;SLC8A1;AGTR1;RYR3;MYL2;CCN2;ADCY2;UCP1;ADCY5;GNG3;PIK3CG;MRAS;MEF2C;GNB4;SERPINE1;ACTA2;PIK3R5;GNG2
prerank,GO_Biological_Process_2021__positive regulation of phospholipase C activity (GO:0010863),-0.196485307286318,-1.0904860623455126,0.22727272727272727,0.6629226322511259,1.0,19/21,67.59%,FGFR1;NTRK3;RASGRP4;NTF3;C5AR1;LPAR1;GPR55;PDGFRB;ADRA1A;HTR2B;ESR1;FGF2;CD86;PDGFRA;KIT;AVPR1A;EDNRA;ITK;SELE
prerank,GO_Biological_Process_2021__modulation of chemical synaptic transmission (GO:0050804),-0.1388812933023547,-1.0851034321536612,0.4,0.6687523934797449,1.0,26/31,63.04%,HCRT;SLC8A3;NGF;GRM1;NPAS4;NTF3;NLGN3;CX3CR1;CHRNB2;NLGN4Y;RIMS1;NPTX1;CLSTN2;CACNA1B;CDH2;SYT1;LRRK2;MEF2C;NLGN1;CAMK2A;RIMS2;GRIK3;CPLX2;LRRC4C;RELN;CACNG5
prerank,KEGG_2021_Human__Signaling pathways regulating pluripotency of stem cells,-0.1983430840881707,-1.0831088816169667,0.3103448275862069,0.6682131661442007,1.0,12/18,37.15%,PIK3R1;FZD7;FGFR1;SMAD9;WNT16;ID4;BMPR1B;WNT5A;SOX2;AKT3;NODAL;FGF2
prerank,GO_Biological_Process_2021__adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),0.20183715747761133,1.0827901078006472,0.3793103448275862,1.0,1.0,19/38,38.62%,IAPP;MC4R;VIP;ADCYAP1;CRHR1;GPR119;ADRB3;ADGRE3;PTGER3;ADGRD1;MC2R;CNR1;CALCR;ADGRB3;CNR2;UCN3;DRD5;PTGFR;ADCY2
prerank,KEGG_2021_Human__Alzheimer disease,-0.19692712752743477,-1.080221126100895,0.36363636363636365,0.6698320825362567,1.0,11/22,23.08%,PIK3R1;MAPT;CHRM5;FZD7;CASP12;TUBA1A;KIF5C;MAPK10;WNT16;TUBB4A;WNT5A
prerank,GO_Biological_Process_2021__chemical synaptic transmission (GO:0007268),0.1555789912726017,1.0771359073318363,0.3838383838383838,1.0,1.0,29/84,28.73%,CHRM2;SLC5A7;PENK;PLP1;SCN2B;GRIA1;NPY;KCNA1;GABRG2;GLRA1;CHRNA6;SLC17A6;HTR2A;GABRA1;GABRP;SLC18A3;CHAT;NLGN4X;GABRA5;SYT10;CDH8;HCRTR1;GLRA3;NRXN1;SST;HRH2;CHRNA1;KCND2;CHRNA3
prerank,GO_Biological_Process_2021__positive regulation of interferon-gamma production (GO:0032729),-0.17734588521105377,-1.0767644635827458,0.4,0.6723684210526316,1.0,21/21,82.41%,IL21;LILRB1;HLA-DPB1;IFNL1;TLR4;HLA-DPA1;SLAMF6;RASGRP1;PDE4B;IL12B;TNFSF4;CLEC7A;CD2;IL1R1;CRTAM;CD226;TLR8;CCR2;TLR7;HMHB1;IL27
prerank,KEGG_2021_Human__Malaria,0.23158109646287423,1.0672415561409472,0.3855421686746988,1.0,1.0,19/25,57.82%,THBS1;CR1;KLRC4-KLRK1;TGFB3;THBS4;IFNG;HGF;SELE;ACKR1;IL10;THBS2;IL6;CD40LG;CCL2;SELP;KLRB1;COMP;CD36;ITGAL
prerank,GO_Biological_Process_2021__defense response to virus (GO:0051607),-0.20354706925969535,-1.0668024082471987,0.2727272727272727,0.6901016655156352,1.0,13/19,41.28%,IL21;LILRB1;APOBEC3H;IFNL1;SAMHD1;SLFN11;RSAD2;CXCL10;AICDA;IFI44L;BCL2;AZU1;RNASE6
prerank,KEGG_2021_Human__Autoimmune thyroid disease,-0.20199664167173575,-1.0665660996276227,0.42857142857142855,0.6847454389148917,1.0,12/15,52.69%,FASLG;HLA-DPB1;HLA-DRA;HLA-DPA1;CD80;HLA-DQA2;TSHR;HLA-DOA;HLA-DQA1;CD86;CTLA4;CD40LG
prerank,GO_Biological_Process_2021__regulation of phagocytosis (GO:0050764),-0.16555240691715048,-1.0640412391340266,0.375,0.6854730529472105,1.0,13/18,47.80%,AHSG;IL2RB;TREM2;SIRPB1;CAMK1D;FCER1G;SIRPG;PLA2G5;AZU1;DOCK2;SYT11;TUB;CLEC7A
prerank,KEGG_2021_Human__Neutrophil extracellular trap formation,-0.138978089494121,-1.062390759239771,0.5,0.6848175730646474,1.0,30/32,76.58%,H3C13;H3C7;H4C12;H2BC3;PIK3R1;AQP9;NCF2;H3-5;TLR4;HDAC9;SIGLEC9;C5AR1;ITGB3;AKT3;FCGR3A;AZU1;ITGAL;FCGR2A;SELP;CLEC7A;CYBB;MPO;FCGR3B;FPR1;FPR3;TLR8;PRKCB;TLR7;PADI4;FPR2
prerank,GO_Biological_Process_2021__protein autophosphorylation (GO:0046777),-0.19327916317751886,-1.0558817000971346,0.3,0.6943645586113825,1.0,17/19,66.45%,SIK1;MEX3B;FGFR1;CAMK4;WNK3;NTRK1;PDGFRB;PRKD1;TEK;CSF1R;PDGFRA;KIT;LRRK2;CAMK2A;ITK;ALK;FLT3
prerank,GO_Biological_Process_2021__positive regulation of NF-kappaB transcription factor activity (GO:0051092),-0.19223224829704044,-1.054781105042499,0.3,0.6893783260020303,1.0,19/20,73.69%,CAV1;PRKCQ;TLR4;ROR1;CX3CR1;WNT5A;NTRK1;PRKD1;NLRP3;CD36;CLEC7A;BTK;CAMK2A;CD40LG;IL6;ALK;AR;PRKCB;TNFSF18
prerank,GO_Biological_Process_2021__cellular component assembly (GO:0022607),-0.13715330691862238,-1.0529068843435259,0.2857142857142857,0.6860345590141682,1.0,33/33,86.45%,FAM107A;IL2RB;WASF1;AIF1;RHOH;LIN7A;PARVG;WAS;NLGN3;WNT5A;NLGN4Y;RHOJ;RIMS1;WIPF1;MITF;GPM6B;FLNC;CD3E;NCKAP1L;CFAP206;NLGN1;HAS2;SHANK1;FERMT2;CD3G;CALD1;DPYSL3;NEFH;DCX;JCHAIN;NLGN4X;HAS1;LRRTM3
prerank,KEGG_2021_Human__Chemokine signaling pathway,0.16786477352101847,1.051726139420107,0.45652173913043476,1.0,1.0,33/54,51.87%,CCR8;CCR4;CCL19;GNG8;CXCL13;CCL14;XCR1;CCL17;CCL21;CCR5;CCL13;CCR7;PRKCB;CCL7;CCR2;PF4V1;CXCR6;CCL11;ITK;CXCL12;CCR3;ADCY2;CCL16;CCR1;ADCY5;CCL25;GNG3;PIK3CG;CCL22;CCL2;CXCR2;GNB4;CCL8
prerank,KEGG_2021_Human__MAPK signaling pathway,-0.11301401369848292,-1.0468358850124635,0.2857142857142857,0.6957743496672717,1.0,34/48,52.02%,FGF8;FASLG;MAPT;FGFR1;NGF;RASGRP4;DUSP1;CACNA1I;RASGRP2;MAPK10;NTF3;NFATC1;IGF2;RASGRP1;CACNB4;NTRK1;CACNA2D3;AKT3;TGFB2;PDGFRB;RASGRF2;FGF2;PDGFC;TEK;CACNA1G;CACNA1B;PTPN5;CSF1R;FLNC;PDGFRA;KIT;MEF2C;MRAS;CACNA2D1
prerank,GO_Biological_Process_2021__protein localization to cell periphery (GO:1990778),-0.1816583959948586,-1.045931247379895,0.42857142857142855,0.6922140060896042,1.0,12/21,30.08%,PDZK1;EFR3B;CAV1;RDX;EHD3;LIN7A;P2RY1;EPB41L3;MYO5A;SCN3B;WNK3;RAB3C
prerank,GO_Biological_Process_2021__sensory perception of light stimulus (GO:0050953),0.2520515043143655,1.0456751189394367,0.4177215189873418,1.0,1.0,11/16,50.00%,CRYGD;EYA4;RD3;COL11A1;EFEMP1;TULP2;COL1A1;PRPH2;RPE65;CNGB1;CRYBB1
prerank,GO_Biological_Process_2021__visual perception (GO:0007601),0.2520515043143655,1.0456751189394367,0.4177215189873418,1.0,1.0,11/16,50.00%,CRYGD;EYA4;RD3;COL11A1;EFEMP1;TULP2;COL1A1;PRPH2;RPE65;CNGB1;CRYBB1
prerank,KEGG_2021_Human__Axon guidance,-0.13889687577318596,-1.0429188980479969,0.6666666666666666,0.6960965160215405,1.0,19/36,30.36%,SEMA3G;CFL2;PIK3R1;ROBO2;TRPC6;SEMA5A;TRPC4;SEMA3E;UNC5C;SMO;SEMA3A;PLXNC1;BMPR1B;WNT5A;SEMA6D;TRPC1;NTN3;MYL9;NTNG1
prerank,GO_Biological_Process_2021__positive regulation of stress-activated MAPK cascade (GO:0032874),0.23393520609069668,1.042559892702008,0.45454545454545453,1.0,1.0,13/20,49.16%,CCL19;FGF19;GDF6;LEP;HAND2;CCL21;CCR7;IL26;RASSF2;CCN2;FCGR2B;SLAMF1;SCIMP
